category,item_price_brl,avg_review_score
furniture_decor,230.0,5.0
bed_bath_table,24.9,5.0
health_beauty,153.4,5.0
bed_bath_table,27.9,4.0
sports_leisure,63.9,5.0
telephony,235.9,3.0
bed_bath_table,259.0,5.0
perfumery,93.0,5.0
sports_leisure,110.0,5.0
telephony,45.0,3.0
perfumery,339.0,2.0
bed_bath_table,59.9,5.0
watches_gifts,95.0,5.0
perfumery,52.99,5.0
bed_bath_table,69.9,4.0
furniture_decor,32.99,1.0
furniture_decor,32.99,1.0
furniture_decor,32.99,1.0
furniture_decor,32.99,1.0
cool_stuff,199.0,4.0
bed_bath_table,79.9,5.0
luggage_accessories,89.99,4.0
sports_leisure,39.9,5.0
bed_bath_table,422.0,4.0
stationery,139.0,4.0
sports_leisure,43.0,5.0
sports_leisure,119.9,1.0
computers_accessories,149.9,5.0
housewares,39.3,5.0
health_beauty,459.0,3.0
health_beauty,459.0,3.0
auto,19.0,5.0
cool_stuff,28.99,4.0
cool_stuff,28.99,4.0
cool_stuff,28.99,4.0
cool_stuff,28.99,4.0
sports_leisure,62.9,5.0
health_beauty,150.9,5.0
telephony,29.98,4.0
air_conditioning,35.9,5.0
perfumery,42.9,2.0
housewares,44.9,2.0
bed_bath_table,117.99,5.0
baby,63.99,4.0
computers_accessories,2120.39,4.0
housewares,169.99,4.0
computers_accessories,105.0,3.0
home_construction,459.99,5.0
garden_tools,110.0,5.0
health_beauty,160.0,4.0
health_beauty,233.0,4.0
furniture_decor,19.9,5.0
health_beauty,199.89,4.0
watches_gifts,78.0,3.0
auto,117.3,5.0
housewares,97.0,1.0
bed_bath_table,24.9,5.0
bed_bath_table,65.9,5.0
perfumery,369.9,5.0
perfumery,369.9,5.0
home_confort,89.9,5.0
fashion_bags_accessories,44.9,4.0
fashion_bags_accessories,79.9,4.0
bed_bath_table,79.9,5.0
housewares,16.9,5.0
housewares,16.9,5.0
pet_shop,59.9,5.0
unknown,29.9,4.0
furniture_decor,29.99,5.0
bed_bath_table,56.99,5.0
sports_leisure,239.99,4.0
books_general_interest,190.0,4.0
home_appliances_2,487.0,3.0
housewares,9.6,5.0
housewares,168.0,2.0
computers_accessories,79.9,1.0
computers_accessories,79.9,1.0
computers_accessories,79.9,1.0
health_beauty,110.32,3.0
computers_accessories,30.0,5.0
home_appliances,10.0,5.0
cool_stuff,99.9,5.0
health_beauty,79.99,5.0
cool_stuff,166.99,1.0
market_place,62.9,5.0
computers_accessories,19.99,5.0
watches_gifts,108.0,5.0
auto,391.87,1.0
health_beauty,54.99,5.0
health_beauty,19.0,1.0
furniture_decor,66.9,1.0
fashion_bags_accessories,49.9,5.0
bed_bath_table,22.0,5.0
bed_bath_table,143.0,5.0
home_appliances,46.2,2.0
baby,54.87,3.0
perfumery,155.06,5.0
audio,179.9,5.0
garden_tools,53.9,5.0
furniture_decor,75.0,5.0
computers_accessories,39.9,5.0
auto,62.0,5.0
musical_instruments,199.0,5.0
telephony,29.99,3.0
toys,37.9,5.0
bed_bath_table,37.0,5.0
bed_bath_table,37.0,5.0
furniture_decor,109.9,5.0
baby,79.9,4.0
telephony,12.67,4.0
sports_leisure,39.99,5.0
telephony,39.0,5.0
sports_leisure,132.0,5.0
electronics,19.89,1.0
bed_bath_table,28.9,1.0
health_beauty,44.9,4.0
housewares,88.99,5.0
construction_tools_lights,297.0,1.0
electronics,90.0,5.0
industry_commerce_and_business,79.0,4.0
sports_leisure,125.0,5.0
health_beauty,159.9,5.0
bed_bath_table,13.9,5.0
bed_bath_table,24.9,5.0
bed_bath_table,65.9,1.0
health_beauty,89.99,3.0
sports_leisure,25.9,4.0
sports_leisure,159.0,1.0
bed_bath_table,52.58,5.0
baby,190.0,1.0
watches_gifts,29.0,4.0
housewares,59.99,5.0
housewares,59.99,5.0
health_beauty,49.89,5.0
watches_gifts,224.9,1.0
cool_stuff,169.99,5.0
garden_tools,179.0,4.0
housewares,100.0,5.0
unknown,149.9,5.0
perfumery,173.42,5.0
office_furniture,116.99,3.0
office_furniture,116.99,3.0
bed_bath_table,179.9,4.0
toys,44.0,5.0
computers_accessories,109.9,5.0
electronics,20.0,4.0
perfumery,49.0,5.0
furniture_decor,499.0,5.0
housewares,35.0,5.0
small_appliances,69.9,4.0
housewares,180.0,5.0
stationery,79.0,2.0
office_furniture,179.99,4.0
office_furniture,179.99,4.0
office_furniture,179.99,4.0
office_furniture,179.99,4.0
office_furniture,179.99,4.0
office_furniture,179.99,4.0
sports_leisure,89.9,5.0
health_beauty,100.99,4.0
construction_tools_construction,219.0,5.0
unknown,39.9,5.0
sports_leisure,65.0,5.0
home_appliances,22.0,3.0
baby,225.0,5.0
telephony,13.98,1.0
bed_bath_table,44.9,3.0
telephony,18.95,5.0
cool_stuff,610.0,5.0
toys,219.9,5.0
auto,13.98,5.0
garden_tools,99.99,5.0
small_appliances,499.0,5.0
computers_accessories,79.99,5.0
fashion_bags_accessories,29.99,4.0
toys,34.99,4.0
toys,34.99,4.0
toys,34.99,4.0
toys,34.99,4.0
garden_tools,69.9,5.0
health_beauty,152.0,5.0
perfumery,56.99,3.0
health_beauty,37.9,1.0
sports_leisure,79.0,4.0
toys,201.6,4.0
small_appliances,39.9,5.0
furniture_decor,29.99,5.0
sports_leisure,64.9,5.0
bed_bath_table,48.9,5.0
bed_bath_table,48.9,5.0
unknown,34.9,5.0
sports_leisure,1460.0,5.0
sports_leisure,104.9,1.0
furniture_decor,99.89,3.0
toys,29.9,5.0
unknown,19.9,3.0
auto,19.0,1.0
small_appliances,64.0,5.0
watches_gifts,29.0,5.0
bed_bath_table,69.9,5.0
housewares,37.0,3.0
housewares,29.9,5.0
bed_bath_table,69.99,5.0
consoles_games,8.99,3.0
costruction_tools_garden,40.8,5.0
perfumery,219.9,4.0
perfumery,178.5,4.0
bed_bath_table,29.97,4.0
housewares,89.18,1.0
health_beauty,110.32,4.0
pet_shop,139.99,1.0
books_technical,57.89,5.0
drinks,9.49,4.0
drinks,9.49,4.0
baby,79.9,4.0
furniture_living_room,125.9,5.0
bed_bath_table,92.9,5.0
luggage_accessories,129.0,5.0
pet_shop,29.95,1.0
garden_tools,99.9,5.0
computers_accessories,20.9,3.0
sports_leisure,34.9,1.0
health_beauty,150.0,2.0
health_beauty,364.0,5.0
sports_leisure,35.9,5.0
furniture_decor,75.0,4.0
kitchen_dining_laundry_garden_furniture,209.9,5.0
pet_shop,49.9,4.0
small_appliances,16.99,5.0
toys,36.75,2.0
audio,49.9,1.0
housewares,69.0,1.0
housewares,69.0,1.0
housewares,69.0,1.0
luggage_accessories,139.9,4.0
costruction_tools_garden,24.0,5.0
stationery,39.9,5.0
watches_gifts,19.9,5.0
toys,99.99,1.0
housewares,59.9,5.0
sports_leisure,59.9,4.0
pet_shop,189.9,1.0
toys,89.8,4.0
telephony,13.98,5.0
cool_stuff,199.99,3.0
furniture_decor,49.0,3.0
sports_leisure,185.49,5.0
stationery,36.9,5.0
fashion_bags_accessories,23.2,5.0
office_furniture,299.9,5.0
office_furniture,299.9,5.0
bed_bath_table,79.99,5.0
telephony,279.9,5.0
luggage_accessories,139.9,4.0
books_technical,41.65,5.0
computers_accessories,54.6,4.0
stationery,88.9,5.0
housewares,17.0,5.0
computers_accessories,26.91,5.0
telephony,29.99,4.0
home_comfort_2,12.9,1.0
home_comfort_2,12.9,1.0
housewares,265.0,4.0
health_beauty,76.49,5.0
sports_leisure,29.5,4.0
health_beauty,90.0,5.0
housewares,135.0,5.0
bed_bath_table,169.9,1.0
signaling_and_security,64.39,3.0
signaling_and_security,64.39,3.0
sports_leisure,52.9,4.0
electronics,95.0,5.0
baby,43.99,4.0
watches_gifts,56.0,5.0
stationery,89.0,5.0
unknown,89.9,5.0
cool_stuff,649.0,5.0
toys,299.0,5.0
garden_tools,49.9,4.0
agro_industry_and_commerce,57.88,1.0
housewares,15.0,4.0
health_beauty,179.99,5.0
furniture_decor,119.99,5.0
office_furniture,159.99,5.0
office_furniture,159.99,5.0
office_furniture,159.99,5.0
office_furniture,159.99,5.0
watches_gifts,145.0,1.0
perfumery,178.5,3.0
computers_accessories,3.9,3.0
sports_leisure,539.0,5.0
cool_stuff,99.99,5.0
health_beauty,84.99,5.0
health_beauty,99.99,4.0
health_beauty,59.99,5.0
sports_leisure,173.9,5.0
sports_leisure,43.9,5.0
industry_commerce_and_business,79.9,4.0
baby,174.9,5.0
sports_leisure,92.9,4.0
sports_leisure,92.9,4.0
bed_bath_table,39.99,5.0
stationery,119.0,5.0
sports_leisure,119.0,1.0
computers_accessories,199.9,1.0
baby,110.0,3.0
telephony,25.99,5.0
computers_accessories,11.9,4.0
sports_leisure,14.0,4.0
auto,40.0,5.0
toys,159.9,4.0
sports_leisure,99.0,5.0
bed_bath_table,49.95,5.0
housewares,72.0,4.0
computers_accessories,79.9,4.0
cool_stuff,146.99,4.0
health_beauty,23.9,5.0
bed_bath_table,89.77,5.0
small_appliances,17.5,5.0
construction_tools_construction,189.0,4.0
garden_tools,59.9,5.0
housewares,8.99,5.0
books_technical,24.9,5.0
telephony,120.0,4.0
cool_stuff,53.65,5.0
electronics,138.0,5.0
toys,338.0,5.0
health_beauty,58.99,5.0
bed_bath_table,44.9,5.0
fashion_bags_accessories,79.9,5.0
telephony,20.99,2.0
food,19.9,5.0
pet_shop,95.28,5.0
costruction_tools_garden,33.9,5.0
garden_tools,59.9,5.0
cool_stuff,166.99,3.0
telephony,29.99,2.0
cool_stuff,24.5,5.0
unknown,110.0,5.0
home_appliances,62.19,5.0
auto,28.99,5.0
furniture_decor,47.49,1.0
pet_shop,22.9,5.0
furniture_decor,179.9,4.0
toys,169.99,5.0
health_beauty,14.89,5.0
health_beauty,14.89,5.0
perfumery,104.9,5.0
sports_leisure,68.0,4.0
health_beauty,139.65,1.0
health_beauty,110.32,3.0
health_beauty,110.32,3.0
sports_leisure,72.0,5.0
cool_stuff,189.9,4.0
computers_accessories,49.9,1.0
health_beauty,257.87,1.0
electronics,13.7,5.0
cool_stuff,209.99,5.0
health_beauty,78.0,5.0
pet_shop,129.97,3.0
furniture_decor,18.9,5.0
computers_accessories,19.9,5.0
computers_accessories,19.9,5.0
cool_stuff,89.99,3.0
food,27.9,5.0
baby,65.0,4.0
telephony,8.5,5.0
pet_shop,270.0,3.0
computers_accessories,27.9,5.0
consoles_games,79.99,5.0
health_beauty,88.0,5.0
bed_bath_table,62.7,4.0
luggage_accessories,77.1,5.0
cool_stuff,59.9,4.0
furniture_decor,16.9,1.0
toys,329.9,5.0
consoles_games,34.2,5.0
cool_stuff,39.0,1.0
cool_stuff,39.0,1.0
cool_stuff,39.0,1.0
sports_leisure,647.0,4.0
computers_accessories,59.9,5.0
bed_bath_table,399.0,5.0
bed_bath_table,68.5,5.0
housewares,23.4,5.0
sports_leisure,119.0,5.0
furniture_decor,99.9,4.0
auto,27.99,5.0
perfumery,29.99,5.0
electronics,18.9,5.0
stationery,79.0,3.0
health_beauty,79.0,3.0
bed_bath_table,24.9,1.0
computers_accessories,67.9,3.0
computers_accessories,98.44,3.0
computers_accessories,67.9,3.0
computers_accessories,67.9,3.0
computers_accessories,98.44,3.0
computers_accessories,98.44,3.0
luggage_accessories,129.99,5.0
cool_stuff,239.99,5.0
furniture_decor,64.99,3.0
bed_bath_table,99.9,1.0
watches_gifts,78.0,3.0
home_construction,399.0,4.0
bed_bath_table,139.9,1.0
fashion_underwear_beach,59.9,4.0
stationery,139.0,5.0
baby,49.98,5.0
pet_shop,94.9,5.0
market_place,27.93,5.0
sports_leisure,34.9,5.0
health_beauty,92.9,5.0
health_beauty,1299.65,4.0
unknown,109.9,1.0
bed_bath_table,24.9,4.0
housewares,69.9,5.0
computers,1300.0,5.0
bed_bath_table,64.9,5.0
housewares,49.9,4.0
bed_bath_table,75.0,4.0
pet_shop,65.99,4.0
agro_industry_and_commerce,410.0,5.0
bed_bath_table,139.0,5.0
garden_tools,97.5,4.0
furniture_bedroom,510.0,5.0
furniture_decor,55.0,5.0
stationery,19.9,4.0
housewares,10.99,3.0
housewares,10.99,3.0
housewares,10.99,3.0
watches_gifts,240.99,5.0
drinks,49.99,4.0
bed_bath_table,69.9,4.0
bed_bath_table,96.0,4.0
stationery,94.9,5.0
sports_leisure,21.99,4.0
garden_tools,89.99,5.0
telephony,29.99,5.0
bed_bath_table,89.9,5.0
bed_bath_table,114.9,5.0
watches_gifts,102.0,5.0
pet_shop,220.0,4.0
watches_gifts,259.99,5.0
home_appliances_2,399.9,4.0
stationery,57.9,5.0
toys,99.9,4.0
housewares,35.99,5.0
art,39.0,4.0
computers_accessories,65.9,5.0
computers_accessories,65.9,5.0
pet_shop,119.0,5.0
books_technical,19.9,5.0
bed_bath_table,109.9,5.0
housewares,129.0,5.0
furniture_decor,169.0,4.0
housewares,29.9,4.0
fashion_bags_accessories,59.0,5.0
bed_bath_table,237.99,4.0
sports_leisure,85.0,5.0
health_beauty,109.9,5.0
health_beauty,50.9,4.0
sports_leisure,95.0,5.0
housewares,69.0,4.0
computers_accessories,88.0,4.0
baby,134.9,5.0
bed_bath_table,79.9,5.0
cool_stuff,249.99,5.0
bed_bath_table,89.9,3.0
sports_leisure,59.9,1.0
bed_bath_table,86.9,1.0
baby,129.9,4.0
watches_gifts,348.8,5.0
toys,89.9,2.0
toys,89.9,2.0
toys,89.9,2.0
office_furniture,219.99,5.0
pet_shop,89.9,4.0
pet_shop,89.9,4.0
auto,159.9,1.0
sports_leisure,109.9,4.0
bed_bath_table,299.0,5.0
health_beauty,79.99,5.0
auto,94.99,1.0
housewares,27.9,5.0
sports_leisure,252.0,1.0
furniture_decor,49.99,4.0
auto,50.9,3.0
bed_bath_table,109.9,1.0
housewares,15.0,5.0
housewares,15.0,5.0
health_beauty,36.85,3.0
perfumery,249.9,1.0
electronics,98.7,4.0
furniture_decor,129.99,5.0
computers_accessories,72.0,5.0
pet_shop,42.99,3.0
watches_gifts,783.14,5.0
baby,119.9,4.0
art,99.9,5.0
health_beauty,119.99,4.0
health_beauty,23.99,5.0
air_conditioning,109.0,5.0
computers_accessories,1158.25,3.0
bed_bath_table,35.97,2.0
bed_bath_table,64.99,2.0
health_beauty,79.99,5.0
unknown,1599.0,5.0
sports_leisure,129.0,5.0
unknown,69.9,1.0
health_beauty,74.9,4.0
auto,208.1,2.0
bed_bath_table,259.9,3.0
computers_accessories,34.9,5.0
telephony,21.99,3.0
furniture_decor,39.9,1.0
furniture_decor,39.9,1.0
food_drink,89.99,5.0
bed_bath_table,153.0,5.0
office_furniture,116.99,3.0
food_drink,215.56,5.0
sports_leisure,99.0,5.0
telephony,21.99,3.0
health_beauty,30.0,5.0
fashion_bags_accessories,29.99,5.0
bed_bath_table,53.0,3.0
furniture_decor,19.9,1.0
furniture_decor,19.9,1.0
housewares,58.9,5.0
electronics,13.65,3.0
sports_leisure,159.0,5.0
home_confort,89.9,2.0
toys,59.99,3.0
housewares,169.9,3.0
perfumery,39.9,5.0
sports_leisure,67.91,1.0
auto,31.99,4.0
furniture_decor,79.9,4.0
pet_shop,49.9,5.0
cool_stuff,109.9,5.0
furniture_decor,51.92,5.0
furniture_decor,51.92,5.0
sports_leisure,34.9,5.0
bed_bath_table,74.9,1.0
bed_bath_table,114.9,1.0
bed_bath_table,114.9,1.0
bed_bath_table,114.9,1.0
unknown,122.99,5.0
health_beauty,19.99,5.0
furniture_decor,9.99,2.0
furniture_decor,9.99,2.0
furniture_decor,9.99,2.0
furniture_decor,9.99,2.0
furniture_decor,9.99,2.0
furniture_decor,9.99,2.0
health_beauty,32.0,5.0
computers_accessories,25.9,4.0
consoles_games,24.5,4.0
furniture_decor,249.0,1.0
fashion_bags_accessories,49.9,4.0
cool_stuff,239.99,5.0
computers,1300.0,5.0
health_beauty,39.9,5.0
furniture_decor,299.0,4.0
bed_bath_table,84.0,1.0
bed_bath_table,87.27,1.0
bed_bath_table,84.0,1.0
bed_bath_table,59.9,1.0
bed_bath_table,90.99,1.0
bed_bath_table,53.9,1.0
bed_bath_table,59.9,1.0
bed_bath_table,41.9,5.0
furniture_decor,43.38,5.0
watches_gifts,49.0,4.0
auto,50.0,2.0
baby,63.99,5.0
bed_bath_table,78.99,5.0
computers_accessories,59.99,5.0
bed_bath_table,43.0,1.0
furniture_decor,95.0,5.0
toys,64.9,5.0
garden_tools,89.99,5.0
bed_bath_table,99.9,5.0
health_beauty,23.99,5.0
computers_accessories,35.0,1.0
toys,72.5,5.0
toys,72.5,5.0
computers_accessories,127.9,5.0
furniture_decor,34.99,1.0
home_construction,54.4,5.0
sports_leisure,399.0,5.0
housewares,99.5,5.0
health_beauty,95.84,5.0
consoles_games,24.5,1.0
bed_bath_table,200.0,5.0
electronics,18.9,3.0
electronics,18.9,3.0
electronics,18.9,3.0
baby,109.99,5.0
cool_stuff,289.99,4.0
furniture_decor,37.99,5.0
luggage_accessories,75.0,3.0
health_beauty,89.99,4.0
bed_bath_table,39.99,4.0
garden_tools,179.9,5.0
furniture_decor,38.59,2.0
furniture_decor,38.59,2.0
furniture_decor,38.59,2.0
furniture_decor,38.59,2.0
furniture_decor,38.59,2.0
perfumery,399.9,5.0
computers_accessories,135.0,5.0
consoles_games,24.5,5.0
toys,70.97,4.0
health_beauty,89.9,3.0
musical_instruments,59.9,2.0
telephony,299.99,4.0
books_general_interest,108.9,5.0
cool_stuff,119.99,5.0
baby,159.9,3.0
garden_tools,279.0,5.0
watches_gifts,78.0,3.0
sports_leisure,129.9,4.0
sports_leisure,129.9,4.0
health_beauty,34.0,1.0
perfumery,177.99,4.0
health_beauty,110.0,1.0
health_beauty,30.9,5.0
health_beauty,49.99,2.0
auto,166.9,5.0
electronics,249.0,5.0
electronics,249.0,5.0
consoles_games,36.2,3.0
drinks,43.0,5.0
home_confort,77.9,5.0
telephony,29.99,1.0
consoles_games,599.0,1.0
bed_bath_table,134.9,2.0
furniture_living_room,103.97,5.0
health_beauty,29.0,5.0
health_beauty,29.9,5.0
bed_bath_table,89.99,5.0
bed_bath_table,89.99,5.0
air_conditioning,187.9,1.0
health_beauty,47.21,5.0
furniture_decor,19.99,2.0
computers_accessories,19.9,5.0
housewares,240.0,1.0
telephony,27.99,5.0
fashion_bags_accessories,12.99,4.0
watches_gifts,138.0,5.0
pet_shop,85.99,5.0
furniture_decor,75.0,5.0
furniture_decor,75.0,5.0
sports_leisure,42.9,5.0
sports_leisure,99.9,5.0
health_beauty,98.0,3.0
telephony,17.0,5.0
computers_accessories,60.2,5.0
health_beauty,527.9,1.0
unknown,97.77,4.0
health_beauty,80.0,5.0
perfumery,53.99,3.0
health_beauty,116.0,5.0
garden_tools,179.9,5.0
sports_leisure,112.0,5.0
telephony,19.9,5.0
home_appliances,187.2,5.0
bed_bath_table,89.9,5.0
furniture_decor,69.9,4.0
furniture_decor,67.0,5.0
pet_shop,59.0,3.0
pet_shop,49.9,1.0
toys,299.99,5.0
computers_accessories,59.99,4.0
sports_leisure,98.9,5.0
baby,74.5,4.0
books_technical,130.8,1.0
books_technical,147.99,1.0
unknown,33.0,5.0
furniture_decor,69.9,5.0
computers_accessories,99.0,3.0
bed_bath_table,104.99,2.0
furniture_decor,189.0,3.0
sports_leisure,269.9,3.0
auto,134.0,5.0
health_beauty,122.99,4.0
auto,78.0,5.0
bed_bath_table,225.0,5.0
stationery,25.99,5.0
computers_accessories,29.9,5.0
bed_bath_table,99.99,1.0
bed_bath_table,89.9,1.0
health_beauty,35.0,5.0
consoles_games,118.99,5.0
electronics,13.65,5.0
sports_leisure,22.8,5.0
furniture_decor,27.99,5.0
furniture_decor,27.99,5.0
health_beauty,49.9,4.0
auto,23.9,4.0
bed_bath_table,45.95,5.0
bed_bath_table,81.99,5.0
health_beauty,44.5,5.0
auto,53.0,5.0
health_beauty,122.99,5.0
fashion_bags_accessories,20.3,1.0
fashion_bags_accessories,27.3,1.0
watches_gifts,539.9,5.0
watches_gifts,26.69,5.0
watches_gifts,26.69,5.0
sports_leisure,59.99,2.0
agro_industry_and_commerce,35.0,5.0
home_appliances_2,795.0,5.0
pet_shop,199.9,5.0
cool_stuff,148.0,5.0
watches_gifts,119.9,4.0
drinks,43.0,4.0
drinks,43.0,4.0
sports_leisure,238.0,5.0
watches_gifts,138.0,4.0
bed_bath_table,122.9,5.0
consoles_games,22.99,5.0
food,82.0,5.0
auto,34.75,5.0
bed_bath_table,89.9,1.0
garden_tools,49.91,4.0
sports_leisure,125.0,2.0
auto,179.9,1.0
sports_leisure,93.0,1.0
furniture_decor,48.9,1.0
luggage_accessories,69.9,5.0
auto,143.8,5.0
baby,99.9,1.0
sports_leisure,99.9,4.0
food_drink,14.9,4.0
auto,54.9,4.0
watches_gifts,146.0,4.0
health_beauty,56.9,5.0
home_construction,79.9,4.0
electronics,14.9,4.0
computers_accessories,18.9,5.0
toys,1299.0,5.0
garden_tools,53.9,5.0
garden_tools,53.9,5.0
home_appliances,29.9,5.0
stationery,129.0,5.0
baby,43.0,5.0
sports_leisure,99.9,5.0
health_beauty,19.9,5.0
small_appliances_home_oven_and_coffee,795.0,3.0
sports_leisure,125.0,5.0
bed_bath_table,149.9,3.0
watches_gifts,179.9,5.0
office_furniture,299.9,5.0
bed_bath_table,69.9,5.0
construction_tools_lights,169.99,3.0
watches_gifts,29.0,3.0
pet_shop,194.99,5.0
telephony,45.99,4.0
toys,149.0,5.0
perfumery,233.0,5.0
audio,76.89,5.0
bed_bath_table,79.0,5.0
sports_leisure,69.9,4.0
baby,77.98,5.0
baby,77.98,5.0
bed_bath_table,199.9,3.0
home_construction,95.2,5.0
baby,48.9,3.0
home_appliances,26.0,5.0
health_beauty,14.49,5.0
furniture_decor,100.0,5.0
computers_accessories,179.9,1.0
computers_accessories,179.9,1.0
computers_accessories,179.9,1.0
bed_bath_table,39.0,1.0
bed_bath_table,39.0,1.0
garden_tools,59.9,5.0
market_place,196.0,5.0
market_place,26.0,5.0
housewares,97.0,4.0
housewares,97.0,4.0
housewares,97.0,4.0
unknown,122.99,4.0
stationery,74.5,5.0
garden_tools,179.0,3.0
bed_bath_table,44.9,5.0
perfumery,84.99,5.0
baby,179.99,4.0
pet_shop,399.0,5.0
housewares,140.0,4.0
electronics,18.0,5.0
pet_shop,315.0,5.0
watches_gifts,549.0,5.0
toys,139.0,3.0
health_beauty,127.9,5.0
signaling_and_security,79.9,5.0
perfumery,56.99,5.0
market_place,249.9,5.0
construction_tools_construction,590.0,5.0
health_beauty,34.99,5.0
bed_bath_table,69.9,3.0
bed_bath_table,93.0,5.0
bed_bath_table,93.0,5.0
bed_bath_table,93.0,5.0
unknown,54.9,5.0
unknown,69.77,4.0
perfumery,44.99,5.0
sports_leisure,183.9,4.0
computers_accessories,49.0,5.0
cool_stuff,100.0,5.0
auto,149.99,5.0
health_beauty,325.0,5.0
cool_stuff,125.0,5.0
health_beauty,199.08,5.0
computers_accessories,75.9,3.0
computers_accessories,179.0,1.0
fashion_bags_accessories,49.9,5.0
sports_leisure,340.0,5.0
furniture_decor,24.75,5.0
food,89.49,2.0
health_beauty,69.9,5.0
home_confort,89.9,5.0
health_beauty,28.99,5.0
sports_leisure,11.2,3.0
housewares,21.9,4.0
watches_gifts,178.98,3.0
sports_leisure,21.33,4.0
sports_leisure,21.33,4.0
electronics,12.9,1.0
bed_bath_table,199.9,5.0
baby,48.9,5.0
baby,48.9,5.0
housewares,487.99,1.0
unknown,449.99,4.0
audio,98.0,5.0
musical_instruments,69.9,5.0
stationery,69.9,5.0
watches_gifts,369.9,5.0
health_beauty,69.9,5.0
sports_leisure,69.9,1.0
furniture_decor,42.5,5.0
sports_leisure,17.5,4.0
electronics,12.65,5.0
kitchen_dining_laundry_garden_furniture,89.9,5.0
garden_tools,59.9,1.0
cool_stuff,199.0,5.0
furniture_decor,39.9,1.0
furniture_decor,34.9,1.0
baby,5.9,5.0
baby,5.9,5.0
baby,5.9,5.0
baby,5.9,5.0
construction_tools_construction,25.9,5.0
cool_stuff,99.99,4.0
toys,89.8,5.0
watches_gifts,299.9,5.0
unknown,29.0,5.0
toys,99.0,5.0
stationery,29.9,5.0
office_furniture,119.97,4.0
office_furniture,119.97,4.0
home_construction,79.9,4.0
computers_accessories,149.9,5.0
baby,64.99,1.0
furniture_decor,158.0,5.0
furniture_decor,45.9,5.0
health_beauty,84.0,5.0
housewares,313.9,5.0
housewares,313.9,5.0
unknown,10.5,5.0
housewares,49.99,3.0
auto,379.9,4.0
housewares,158.4,5.0
home_confort,76.9,3.0
health_beauty,37.9,5.0
cool_stuff,29.5,5.0
baby,110.0,5.0
sports_leisure,129.0,5.0
toys,27.24,5.0
toys,27.24,5.0
furniture_decor,94.0,5.0
unknown,25.84,5.0
housewares,17.8,5.0
food,27.9,5.0
health_beauty,109.13,5.0
housewares,35.0,5.0
auto,17.5,4.0
stationery,79.0,4.0
electronics,15.0,5.0
furniture_decor,54.0,1.0
furniture_decor,54.0,1.0
furniture_decor,54.0,1.0
food,29.9,5.0
health_beauty,110.0,1.0
health_beauty,110.0,1.0
telephony,27.99,5.0
toys,42.99,3.0
home_confort,89.9,5.0
home_construction,119.85,4.0
office_furniture,144.9,3.0
telephony,19.99,5.0
housewares,28.5,5.0
telephony,49.99,4.0
sports_leisure,58.0,4.0
sports_leisure,119.9,5.0
furniture_decor,129.9,3.0
luggage_accessories,35.94,5.0
garden_tools,179.0,5.0
consoles_games,50.0,5.0
market_place,200.0,4.0
furniture_decor,51.92,1.0
watches_gifts,149.0,2.0
housewares,139.99,5.0
books_technical,103.99,5.0
baby,388.0,1.0
bed_bath_table,79.99,4.0
housewares,49.0,5.0
bed_bath_table,146.9,5.0
consoles_games,29.99,5.0
computers_accessories,119.99,4.0
auto,19.95,5.0
computers_accessories,29.74,4.0
electronics,42.0,3.0
bed_bath_table,38.99,1.0
telephony,49.0,5.0
watches_gifts,55.0,2.0
health_beauty,84.99,5.0
sports_leisure,45.9,3.0
housewares,39.9,5.0
watches_gifts,149.9,5.0
watches_gifts,259.46,1.0
sports_leisure,119.8,5.0
baby,79.9,5.0
stationery,89.0,5.0
sports_leisure,34.9,5.0
computers_accessories,131.59,5.0
bed_bath_table,53.0,1.0
bed_bath_table,53.0,1.0
toys,79.9,5.0
housewares,157.8,5.0
health_beauty,349.9,4.0
construction_tools_construction,32.5,5.0
christmas_supplies,58.9,4.0
fashion_bags_accessories,89.0,5.0
sports_leisure,99.0,5.0
sports_leisure,150.0,5.0
fashion_bags_accessories,79.9,3.0
consoles_games,24.5,1.0
food,114.9,5.0
telephony,29.99,5.0
bed_bath_table,53.0,5.0
bed_bath_table,53.2,5.0
bed_bath_table,53.0,5.0
watches_gifts,49.0,4.0
consoles_games,29.99,2.0
consoles_games,29.99,2.0
health_beauty,34.0,1.0
sports_leisure,94.9,5.0
garden_tools,59.9,5.0
luggage_accessories,120.0,4.0
housewares,44.9,5.0
health_beauty,49.99,1.0
health_beauty,180.0,2.0
watches_gifts,115.0,4.0
computers_accessories,143.36,4.0
garden_tools,59.9,5.0
health_beauty,59.9,5.0
luggage_accessories,14.5,5.0
cool_stuff,99.9,5.0
agro_industry_and_commerce,2399.0,1.0
watches_gifts,49.0,5.0
watches_gifts,49.0,5.0
cool_stuff,129.9,5.0
computers_accessories,99.9,5.0
housewares,36.0,2.0
home_appliances,52.0,3.0
sports_leisure,79.99,2.0
garden_tools,49.0,5.0
toys,139.0,5.0
bed_bath_table,82.99,2.0
telephony,24.99,5.0
small_appliances,16.99,1.0
bed_bath_table,114.9,5.0
computers_accessories,319.0,5.0
toys,225.0,2.0
consoles_games,36.2,5.0
stationery,59.9,5.0
housewares,68.65,5.0
small_appliances,845.0,5.0
housewares,299.0,5.0
baby,109.9,4.0
housewares,399.9,1.0
health_beauty,9.8,5.0
furniture_decor,51.9,4.0
sports_leisure,39.0,5.0
